Reference,Generated,ROUGE-1,ROUGE-2,ROUGE-L,BERTScore,BARTScore
Gravitational radiation from gamma-ray bursts as observational opportunities for LIGO and VIRGO,Identification Kerr Black Holes by LIGO/Virgo detectors,0.1904761904761905,0.0,0.1904761904761905,0.8805521726608276,-3.567119836807251
Presidential Policy Initiatives: How the Public Learns about State of the Union Proposals from the Mass Media,Media coverage of the State of the Union proposals increases knowledge of presidential policy initiatives,0.625,0.39999999999999997,0.37500000000000006,0.9039285182952881,-3.300826072692871
Measurements of Ultracold Neutron Upscattering and Absorption in Polyethylene and Vanadium,Measurements of neutron cross sections for vanadium and hydrogen in CH_2,0.5217391304347826,0.09523809523809525,0.43478260869565216,0.8707281351089478,-4.6183648109436035
Mapping of active replication origins in vivo in thaum‐ and euryarchaeal replicons,Active replication origins in thaum‐ and euryarchaeal replicons using high‐throughput sequencing‐based marker frequency analysis,0.5714285714285715,0.5384615384615385,0.5714285714285715,0.9162093997001648,-2.4296348094940186
Fabrication of microfluidic mixers and artificial vasculatures using a high-brightness diode-pumped Nd:YAG laser direct write method.,Direct Write Laser Fabrication for Multiple-Level Microfluidic Channels,0.35714285714285715,0.07692307692307691,0.14285714285714285,0.8659241199493408,-4.364774703979492
Transposon Ac/Ds-induced chromosomal rearrangements at the rice OsRLG5 locus,Ac/Ds rearrangements in rice.,0.5000000000000001,0.14285714285714288,0.5000000000000001,0.8610014319419861,-4.896510601043701
"A matrix-based revision of the genus Hypogena Dejean, 1834 (Coleoptera: Tenebrionidae).","A phylogenetic study of the darkling beetle Hypogena Dejean, 1834 (Tenebrionidae: TenebrIONinae)",0.5833333333333334,0.2727272727272727,0.5833333333333334,0.9161578416824341,-2.3554015159606934
Deep Learning for Passive Synthetic Aperture Radar,Deep Learning for Passive Synthetic Airport Radar Image Reconstruction,0.75,0.5714285714285715,0.75,0.9502738118171692,-2.383971929550171
Electric-Field-Assisted Directed Assembly of Transition Metal Dichalcogenide Monolayer Sheets.,Directed assembly of two-dimensional layered materials using electric-field-assisted assembly.,0.5217391304347826,0.380952380952381,0.34782608695652173,0.8640397191047668,-3.338054895401001
Understanding predicted shifts in diazotroph biogeography using resource competition theory,Biogeography of nitrogen fixers to a warming climate and increased aeo- lian iron deposition,0.08333333333333333,0.0,0.08333333333333333,0.823867917060852,-6.188319206237793
Wind-Induced Displacement Analysis for a Traffic Light Structure Based on a Low-Cost Doppler Radar Array,Wind-induced vibration displacement analysis based on a Doppler radar array,0.7142857142857143,0.4615384615384615,0.7142857142857143,0.9357883930206299,-3.4852583408355713
Heuristics for the Whitehead Minimization Problem,Heuristic strategies for Whitehead minimization,0.7272727272727272,0.22222222222222224,0.7272727272727272,0.9065525531768799,-2.907776117324829
Breaking the radio – gamma-ray connection in Arp 220,Consequences of Cosmic Ray Energy Injection Rates from Arp 220,0.3157894736842105,0.11764705882352941,0.3157894736842105,0.8742222189903259,-4.648062229156494
A Learning-Based Approach to Secure JTAG Against Unseen Scan-Based Attacks,Two-Layer Learning-Based Protection for Integrated Circuits,0.2,0.1111111111111111,0.2,0.8824860453605652,-5.71088171005249
Algorithmic Prediction of Health-Care Costs,Predicting health-care costs using modern data-mining methods,0.5333333333333333,0.3076923076923077,0.5333333333333333,0.9118437767028809,-3.7007036209106445
Complex ICA Using Nonlinear Functions,Wirtinger calculus for nonlinear complex-valued signal processing,0.3076923076923077,0.0,0.15384615384615385,0.8971272706985474,-6.122047424316406
Integrability and regularity of rational functions,Integrability and non‐tangential regularity on the two‐torus,0.4,0.15384615384615385,0.4,0.9065805077552795,-3.531802177429199
Properties of Poly- and Oligopentacenes Synthesized from Modular Building Blocks,Steady state absorption spectroscopy of pentacene oligomers and homopolymer using Suzuki–Miyaura cross-coupling reactions.,0.16,0.0,0.16,0.8250934481620789,-4.531604290008545
Waiting-Time Distribution of M/DN/1 Queues Through Numerical Laplace Inversion,Performance of numerical transform-inversion methods in the M/G/1 queue,0.5,0.09090909090909091,0.3333333333333333,0.8847207427024841,-4.192572593688965
Security Implications of Cooperative Communications in Wireless Networks,Cooperative MAC Protocols for Wireless Networks,0.42857142857142855,0.16666666666666666,0.42857142857142855,0.9119429588317871,-4.030482769012451
Health safety nets can break cycles of poverty and disease: a stochastic ecological model,A stochastic model of poverty traps,0.5,0.2222222222222222,0.3,0.9091681838035583,-4.881808757781982
Quantum cluster approach to the spinful Haldane-Hubbard model,Spinful fermionic Haldane-Hubbard model at half-filling,0.47058823529411764,0.26666666666666666,0.47058823529411764,0.9100486636161804,-3.5427772998809814
THE RØMER DELAY AND MASS RATIO OF THE sdB+dM BINARY 2M 1938+4603 FROM KEPLER ECLIPSE TIMINGS,Component masses and eccentricity of the primary and secondary eclipses of 2M 1938+4603,0.48484848484848486,0.1935483870967742,0.36363636363636365,0.848531186580658,-5.225265979766846
CGCI-SIFT: A More Efficient and Compact Representation of Local Descriptor,An invariant local descriptor for image matching and object recognition,0.28571428571428564,0.10526315789473685,0.1904761904761905,0.8500537872314453,-5.172493934631348
Precision measurement of the ratio B(t→Wb)/B(t→Wq) and extraction of V(tb).,The ratio of top quark branching fractions R=B(t→Wb)/B2+jets and dilepton states,0.4375,0.20000000000000004,0.375,0.8842360377311707,-3.2644197940826416
"‘Concerns, Attitudes and Abilities of Early-career Geography Faculty’: Research Context and Future Directions",The Geography Faculty Development Alliance (GFDA) Project,0.19047619047619047,0.10526315789473684,0.19047619047619047,0.8334541916847229,-4.239075183868408
A preliminary assessment of midhaul links at 140 GHz using ray-tracing,TeraHertz wireless midhaul links for transport networks with functional splits,0.1818181818181818,0.09999999999999999,0.1818181818181818,0.8550875782966614,-5.347935199737549
ULTRAVIOLET EMISSION LINES OF Si ii IN QUASARS—INVESTIGATING THE “Si ii DISASTER”,The Si ii disaster in the broad-line region,0.5454545454545455,0.3,0.3636363636363637,0.8306452035903931,-4.910096645355225
Differential activation of an identified motor neuron and neuromodulation provide Aplysia's retractor muscle an additional function.,The I3 jaw muscle of the marine mollusk Aplysia californica,0.22222222222222224,0.0,0.14814814814814817,0.8259561061859131,-4.748672962188721
The CNN Hip Accelerometer Posture (CHAP) Method for Classifying Sitting Patterns from Hip Accelerometers: A Validation Study,CHAP: Convolutional Neural Network Hip Accelerometer Posture Classification for Healthy Aging,0.35714285714285715,0.15384615384615385,0.2857142857142857,0.8556281328201294,-3.963963747024536
Models and Information Rates for Wiener Phase Noise Channels,A discrete-time channel model for waveform channels,0.35294117647058826,0.0,0.35294117647058826,0.8703674077987671,-5.911981105804443
Molting Success of Ixodes scapularis Varies among Individual Blood Meal Hosts and Species,Larval Ixodes scapularis: A Bayesian method to estimate the molting success of blood meal hosts,0.5714285714285715,0.3846153846153846,0.42857142857142855,0.8977035284042358,-3.1164143085479736
Quantitative genetic analyses of postcanine morphological crown variation.,"Estimation of narrow-sense heritability and bivariate genetic correlation for 14 tooth crown morphological variants scored on permanent premolars, first molars, and second molars",0.25,0.0,0.125,0.8687156438827515,-4.125143527984619
Quantitative Analysis of Infrared Spectra of Binary Alcohol + Cyclohexane Solutions with Quantum Chemical Calculations.,Quantitative analysis of hydrogen bonding in hydrocarbon solution using Fourier Transform infrared spectroscopy,0.3703703703703704,0.16,0.29629629629629634,0.8872742652893066,-4.268828868865967
SIMS analyses of the oldest known assemblage of microfossils document their taxon-correlated carbon isotope compositions,"Carbon isotope analysis of microbial fossils from the ∼3,465 Ma Apex chert of northwestern Western Australia",0.30303030303030304,0.06451612903225808,0.1818181818181818,0.8498207330703735,-4.192479133605957
On the Development of Sustainable Software for Computational Chemistry,Short-Term Software Development in Computational Chemistry,0.5,0.14285714285714288,0.375,0.9287075400352478,-3.578388214111328
Tearing and reliability of photovoltaic module backsheets,Effect of damp heat on tearing energy in photovoltaic modules,0.47058823529411764,0.13333333333333333,0.3529411764705882,0.894684910774231,-4.490487575531006
Electronic signatures of a model pollutant-particle system: chemisorbed phenol on TiO₂(110).,Charge transfer mechanism of Environmentally Persistent Free Radical Formation on TiO2(110),0.24000000000000002,0.0,0.24000000000000002,0.8601592779159546,-4.674531936645508
The Chandra COSMOS Legacy Survey: Energy Spectrum of the Cosmic X-Ray Background and Constraints on Undetected Populations,The Cosmic X-ray Background in the [0.3–7] keV Energy Band,0.45161290322580644,0.27586206896551724,0.3225806451612903,0.8490467667579651,-4.15247917175293
The phase angle method for electrical resistivity applied to the hollow circular cylinder geometry,Phase‐angle measurement of electrical resistivity in nonmagnetic metals,0.34782608695652173,0.1904761904761905,0.34782608695652173,0.8865985870361328,-5.133543014526367
High performance Ge0.89Sn0.11photodiodes for low-cost shortwave infrared imaging,Low-cost shortwave infrared detectors on Si substrates,0.4210526315789474,0.3529411764705882,0.4210526315789474,0.8849440813064575,-5.154083251953125
"The COG Complex, Rab6 and COPI Define a Novel Golgi Retrograde Trafficking Pathway that is Exploited by SubAB Toxin",Subtilase cytotoxin trafficking in HeLa and Vero cells,0.14814814814814814,0.0,0.07407407407407407,0.8278574347496033,-5.916268825531006
"Explanation through representation, and its limits",Why-questions and how-possibly-questIONS in statistical modeling,0.13333333333333333,0.0,0.13333333333333333,0.8416739106178284,-5.288851737976074
Cable Harness Modeling Using MTL Parameters Derived from Integral Equations,Equivalent Multiconductor Transmission-Line parameters for cable harness routing,0.3157894736842105,0.11764705882352941,0.2105263157894737,0.845337450504303,-5.032054424285889
Electron and Proton Heating in Transrelativistic Guide Field Reconnection,Electron and proton heating in hot accretion flows around supermassive black holes,0.4761904761904762,0.4210526315789474,0.4761904761904762,0.8526803255081177,-4.265816688537598
"Additions to the spectrum and energy levels and critical compilation of doubly ionized boron, B III",Li-like spectrum of doubly ionized boron B III,0.56,0.43478260869565216,0.56,0.9199833273887634,-3.86733341217041
Join-Graph Propagation Algorithms,Approximation of approximate message-passing schemes based on bounded inference,0.0,0.0,0.0,0.8587185144424438,-5.586114406585693
"A 37‐year experimental study of the effects of structural alterations on a shrub community in the Mojave Desert, California",Shrub interactions and structure in a Mojave Desert community dominated by Ambrosia dumosa and Larrea tridentata,0.38888888888888884,0.058823529411764705,0.22222222222222224,0.8546595573425293,-3.987881898880005
Resilience and Climate Change Adaptation: The Importance of Framing,Resilient framing of climate change responses in the Victorian context,0.631578947368421,0.11764705882352941,0.4210526315789474,0.9024208784103394,-3.3924732208251953
A 16-Gb/s 14.7-mW Tri-Band Cognitive Serial Link Transmitter With Forwarded Clock to Enable PAM-16/256-QAM and Channel Response Detection,A cognitive tri-band transmitter with forwarded clock for serial link applications,0.5263157894736842,0.2777777777777778,0.3684210526315789,0.887730062007904,-4.71168851852417
"Rapid, depth-resolved light scattering measurements using Fourier domain, angle-resolved low coherence interferometry.",Depth-resolved low coherence interferometry for rapid measurement of angular scattering distributions,0.6153846153846153,0.33333333333333337,0.3846153846153846,0.9075503945350647,-2.8754920959472656
